MOLREGNO	CHEMBLID	SYNONYMS	MAX_PHASE	MOLWEIGHT	ALOGP	PSA	HBA	HBD	RO5	RTB	RO3	ACD_MOST_APKA	ACD_MOST_BPKA	ACD_LOGP	ACD_LOGD	AROMATIC_RINGS	HEAVY_ATOMS	QED_WEIGHTED	HBA_LIPINSKI	HBD_LIPINSKI	NUM_LIPINSKI_RO5_VIOLATIONS	MW_MONOISOTOPIC	MOLECULAR_SPECIES	FULL_MOLFORMULA	CANONICAL_SMILES
560131	CHEMBL552188		0	350.35	.86	137.95	7	1	0	6	N			-.36	-.36	1	24	.35	8	1	0	350.0573	NEUTRAL	C15H14N2O6S	C[C@@H](O)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
560132	CHEMBL552390		0	394.4	1.12	136.18	8	0	0	9	N			-.11	-.11	1	27	.2	9	0	0	394.0835	NEUTRAL	C17H18N2O7S	COCO[C@H](C)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
560151	CHEMBL549768		0	406.41	1.91	144.02	8	0	0	9	N			.8	.8	1	28	.26	9	0	0	406.0835	NEUTRAL	C18H18N2O7S	CCC(=O)O[C@H](C)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
561359	CHEMBL552437		0	425.89	3.25	112.38	5	1	0	4	N	9.67	4.32	2.73	2.73	4	29	.4	7	1	0	425.0713	NEUTRAL	C20H16ClN5O2S	Cc1nc2ccccc2n1Cc3nnc(s3)N4C(C(Cl)C4=O)c5cccc(O)c5
561360	CHEMBL556077		0	423.92	3.97	92.15	4	0	0	4	N		4.32	3.62	3.62	4	29	.37	6	0	0	423.0921	NEUTRAL	C21H18ClN5OS	Cc1ccccc1C2C(Cl)C(=O)N2c3nnc(Cn4c(C)nc5ccccc45)s3
561361	CHEMBL549398		0	423.92	3.97	92.15	4	0	0	4	N		4.32	3.72	3.72	4	29	.37	6	0	0	423.0921	NEUTRAL	C21H18ClN5OS	Cc1ccc(cc1)C2C(Cl)C(=O)N2c3nnc(Cn4c(C)nc5ccccc45)s3
561863	CHEMBL564050		0	434.46	2.62	144.02	8	0	0	10	N			1.66	1.66	1	30	.24	9	0	0	434.1148	NEUTRAL	C20H22N2O7S	CC(C)CC(=O)O[C@H](C)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
561963	CHEMBL551449		0	438.45	.99	145.41	9	0	0	12	N			-.14	-.14	1	30	.12	10	0	0	438.1097	NEUTRAL	C19H22N2O8S	COCCOCO[C@H](C)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
561964	CHEMBL563718		0	491.51	1.63	173.12	9	1	0	11	N			.28	.28	1	34	.21	11	1	1	491.1362	NEUTRAL	C22H25N3O8S	CC(C)[C@H](NC(=O)C)C(=O)O[C@H](C)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
561972	CHEMBL551653		0	392.38	1.24	144.02	8	0	0	8	N			.29	.29	1	27	.28	9	0	0	392.0678	NEUTRAL	C17H16N2O7S	C[C@@H](OC(=O)C)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
561973	CHEMBL551654		0	383.4	-.64	200.75	9	3	0	5	N	2.99	1.7	-.65	-4.35	1	25	.34	10	4	0	383.0358	ACID	C13H13N5O5S2	CO\N=C(\C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(=O)O)/c3csc(N)n3
562947	CHEMBL563237		0	444.34	4.15	92.15	4	0	0	4	N		4.32	4.06	4.06	4	29	.35	6	0	0	443.0374	NEUTRAL	C20H15Cl2N5OS	Cc1nc2ccccc2n1Cc3nnc(s3)N4C(C(Cl)C4=O)c5ccc(Cl)cc5
563525	CHEMBL549683		0	420.44	2.37	144.02	8	0	0	9	N			1.15	1.15	1	29	.26	9	0	0	420.0991	NEUTRAL	C19H20N2O7S	CC(C)C(=O)O[C@H](C)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
563526	CHEMBL549684		0	435.45	1.96	156.05	8	1	0	9	N	12.21		.99	.99	1	30	.27	10	1	0	435.11	NEUTRAL	C19H21N3O7S	CC(C)NC(=O)O[C@H](C)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
563618	CHEMBL554509		0	408.43	1.47	136.18	8	0	0	10	N			.4	.4	1	28	.14	9	0	0	408.0991	NEUTRAL	C18H20N2O7S	CCOCO[C@H](C)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
563634	CHEMBL550297		0	505.54	2.08	173.12	9	1	1	12	N			.79	.79	1	35	.19	11	1	1	505.1519	NEUTRAL	C23H27N3O8S	CC[C@H](C)[C@H](NC(=O)C)C(=O)O[C@H](C)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
564768	CHEMBL563388		0	311.33	1.34	89.97	6	0	0	2	N			-.33	-.33	0	22	.43	7	0	0	311.1369	NEUTRAL	C15H21NO6	C[C@H]1OC(=O)CCCCCCC(=O)N2[C@H](OC(=O)C)[C@@H]1C2=O
564845	CHEMBL550747		0	425.89	3.25	112.38	5	1	0	4	N	9.59	4.32	2.96	2.95	4	29	.4	7	1	0	425.0713	NEUTRAL	C20H16ClN5O2S	Cc1nc2ccccc2n1Cc3nnc(s3)N4C(C(Cl)C4=O)c5ccccc5O
565316	CHEMBL551771		0	421.42	1.59	156.05	8	1	0	9	N	12.52		.63	.63	1	29	.27	10	1	0	421.0944	NEUTRAL	C18H19N3O7S	CCNC(=O)O[C@H](C)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
565446	CHEMBL550953		0	463.46	.78	173.12	9	1	0	10	N			-.58	-.58	1	32	.23	11	1	1	463.1049	NEUTRAL	C20H21N3O8S	C[C@@H](OC(=O)[C@H](C)NC(=O)C)[C@@H]1[C@@H]2SC=C(N2C1=O)C(=O)OCc3ccc(cc3)[N+](=O)[O-]
566651	CHEMBL556412		0	424.91	2.74	118.17	5	1	0	4	N		4.4	2.09	2.09	4	29	.31	7	2	0	424.0873	NEUTRAL	C20H17ClN6OS	Cc1nc2ccccc2n1Cc3nnc(s3)N4C(C(Cl)C4=O)c5ccc(N)cc5
566893	CHEMBL556262	Fropenem | Faropenem	0	285.32	-.32	112.37	6	2	0	3	N	4		-1.09	-4.3	0	19	.69	6	2	0	285.0671	ACID	C12H15NO5S	C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C(=O)O)[C@H]3CCCO3
573120	CHEMBL576981	Tebipenem	0	383.49	.19	144.04	8	2	0	5	N	4.29	8.49	-2.09	-4.61	0	25	.64	7	2	0	383.0973	ACID	C16H21N3O4S2	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)SC3CN(C3)C4=NCCS4
573128	CHEMBL1742	Cefzil | Cefprozil | BMY-28100-03-800 | Cefprozil hydrate	4	389.43	-2.03	158.26	7	4	0	5	N	2.92	7.17	-.6	-3.76	1	27	.42	8	5	0	389.1045	ACID	C18H19N3O5S	C\C=C/C1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(=O)O
573145	CHEMBL573066		0	547.63	-.47	245.65	11	2	2	9	N	2.75		-.91	-.4	2	36	.13	12	3	1	547.0766	ACID	C21H21N7O5S3	CCO\N=C(/C(=O)NC1C2SC(\C=C\Sc3cc[n+](C)cc3)C=C(N2C1=O)C(=O)[O-])\c4nsc(N)n4
573177	CHEMBL582912	Cefcapene	0	453.49	.26	231.48	9	4	0	8	N	2.59	3.79	-1.76	-5.48	1	30	.31	11	6	2	453.0777	ACID	C17H19N5O6S2	CC\C=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)N)\c3csc(N)n3
573178	CHEMBL573504		0	590.08	.52	340.17	15	6	3	8	N	2.19	5.17	-.45	-4.19	2	36	.05	14	9	2	588.9846	ACID	C17H16ClN9O5S4	Nc1cc(SCSC2=C(N3[C@H](SC2)[C@H](NC(=O)\C(=N\O)\c4nc(N)sc4Cl)C3=O)C(=O)O)nc(N)n1
573207	CHEMBL573073		0	616.73	.56	249.83	11	2	2	11	N	2.61	1.74	-1.67	-1.12	2	41	.12	12	3	1	616.1232	ACID	C26H28N6O6S3	CC(=O)C[n+]1ccc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)\C(=N\OC4CCCC4)\c5csc(N)n5)C3=O)C(=O)[O-])cc1
573239	CHEMBL575282		0	560.82	6.51	55.84	4	0	2	5	N			5.47	5.47	4	36	.12	5	0	1	559.0186	NEUTRAL	C29H19BrClNO4	ClC1C(N(C1=O)c2ccc(Br)cc2)c3ccc(OCC4=CC(=O)Oc5c4ccc6ccccc56)cc3
573283	CHEMBL575271		0	500.76	6.18	55.84	4	0	2	5	N			4.28	4.28	3	33	.18	5	0	1	499.0145	NEUTRAL	C25H16Cl3NO4	ClC1C(N(C1=O)c2ccc(Cl)cc2)c3ccc(OCC4=CC(=O)Oc5ccc(Cl)cc45)cc3
573303	CHEMBL575284		0	516.37	6.42	55.84	4	0	2	5	N			5.07	5.07	4	36	.13	5	0	1	515.0691	NEUTRAL	C29H19Cl2NO4	ClC1C(N(C1=O)c2ccc(Cl)cc2)c3ccc(OCC4=CC(=O)Oc5ccc6ccccc6c45)cc3
573351	CHEMBL577828		0	516.37	6.42	55.84	4	0	2	5	N			5.07	5.07	4	36	.13	5	0	1	515.0691	NEUTRAL	C29H19Cl2NO4	ClC1C(N(C1=O)c2ccc(Cl)cc2)c3ccc(OCC4=CC(=O)Oc5c4ccc6ccccc56)cc3
573362	CHEMBL583494		0	480.34	6	55.84	4	0	1	5	N			4.43	4.43	3	33	.2	5	0	1	479.0691	NEUTRAL	C26H19Cl2NO4	Cc1ccc2OC(=O)C=C(COc3ccc(cc3)C4C(Cl)C(=O)N4c5ccc(Cl)cc5)c2c1
573363	CHEMBL577829		0	480.34	6	55.84	4	0	1	5	N			4.77	4.77	3	33	.2	5	0	1	479.0691	NEUTRAL	C26H19Cl2NO4	Cc1ccc2C(=CC(=O)Oc2c1)COc3ccc(cc3)C4C(Cl)C(=O)N4c5ccc(Cl)cc5
573364	CHEMBL576966		0	524.79	6.09	55.84	4	0	2	5	N			4.83	4.83	3	33	.18	5	0	1	523.0186	NEUTRAL	C26H19BrClNO4	Cc1ccc2OC(=O)C=C(COc3ccc(cc3)C4C(Cl)C(=O)N4c5ccc(Br)cc5)c2c1
573371	CHEMBL574421		0	524.79	6.09	55.84	4	0	2	5	N			5.17	5.17	3	33	.18	5	0	1	523.0186	NEUTRAL	C26H19BrClNO4	Cc1ccc2C(=CC(=O)Oc2c1)COc3ccc(cc3)C4C(Cl)C(=O)N4c5ccc(Br)cc5
573380	CHEMBL573990		0	545.21	6.26	55.84	4	0	2	5	N			4.68	4.68	3	33	.16	5	0	1	542.964	NEUTRAL	C25H16BrCl2NO4	ClC1C(N(C1=O)c2ccc(Br)cc2)c3ccc(OCC4=CC(=O)Oc5ccc(Cl)cc45)cc3
573381	CHEMBL576749		0	560.82	6.51	55.84	4	0	2	5	N			5.47	5.47	4	36	.12	5	0	1	559.0186	NEUTRAL	C29H19BrClNO4	ClC1C(N(C1=O)c2ccc(Br)cc2)c3ccc(OCC4=CC(=O)Oc5ccc6ccccc6c45)cc3
573826	CHEMBL567865		0	305.33	1.24	83.91	5	1	0	6	N			1.14	1.14	1	22	.63	6	1	0	305.1263	NEUTRAL	C16H19NO5	C[C@@H](O)[C@@H]1[C@@H](OC(=O)C)N(C(=O)CCc2ccccc2)C1=O
573840	CHEMBL565287		0	319.35	1.7	83.91	5	1	0	7	N			1.68	1.68	1	23	.61	6	1	0	319.142	NEUTRAL	C17H21NO5	C[C@@H](O)[C@@H]1[C@@H](OC(=O)C)N(C(=O)CCCc2ccccc2)C1=O
573880	CHEMBL565482		0	255.27	.28	83.91	5	1	0	6	N			.32	.32	0	18	.42	6	1	0	255.1107	NEUTRAL	C12H17NO5	C[C@@H](O)[C@@H]1[C@@H](OC(=O)C)N(C(=O)CCC=C)C1=O
573881	CHEMBL565483		0	437.48	3.78	89.97	6	0	0	11	N			3.95	3.95	2	32	.39	7	0	0	437.1838	NEUTRAL	C25H27NO6	C[C@@H](OC(=O)CCc1ccccc1)[C@@H]2[C@@H](OC(=O)C)N(C(=O)CCc3ccccc3)C2=O
573920	CHEMBL568274		0	451.51	4.23	89.97	6	0	0	12	N			4.29	4.29	2	33	.35	7	0	0	451.1995	NEUTRAL	C26H29NO6	C[C@@H](OC(=O)CCCc1ccccc1)[C@@H]2[C@@H](OC(=O)C)N(C(=O)CCc3ccccc3)C2=O
575135	CHEMBL570347		0	393.48	4.19	63.68	4	0	0	10	N			4.45	4.45	2	29	.45	5	0	0	393.194	NEUTRAL	C24H27NO4	C[C@@H](OC(=O)CCc1ccccc1)[C@@H]2CN(C(=O)CCCc3ccccc3)C2=O
575145	CHEMBL584965		0	499.55	4.84	89.97	6	0	0	11	N			5.36	5.36	3	37	.28	7	0	0	499.1995	NEUTRAL	C30H29NO6	C[C@@H](OC(=O)Cc1ccc(cc1)c2ccccc2)[C@@H]3[C@@H](OC(=O)C)N(C(=O)CCc4ccccc4)C3=O
575155	CHEMBL570127		0	391.46	3.83	63.68	4	0	0	9	N			4.5	4.5	2	29	.37	5	0	0	391.1784	NEUTRAL	C24H25NO4	C[C@@H](OC(=O)Cc1ccc(cc1)c2ccccc2)[C@@H]3CN(C(=O)CCC=C)C3=O
575160	CHEMBL571503		0	451.51	4.23	89.97	6	0	0	12	N			4.49	4.49	2	33	.35	7	0	0	451.1995	NEUTRAL	C26H29NO6	C[C@@H](OC(=O)CCc1ccccc1)[C@@H]2[C@@H](OC(=O)C)N(C(=O)CCCc3ccccc3)C2=O
575161	CHEMBL571504		0	465.54	4.69	89.97	6	0	0	13	N			4.83	4.83	2	34	.32	7	0	0	465.2151	NEUTRAL	C27H31NO6	C[C@@H](OC(=O)CCCc1ccccc1)[C@@H]2[C@@H](OC(=O)C)N(C(=O)CCCc3ccccc3)C2=O
575162	CHEMBL576713		0	279.33	1.8	63.68	4	0	0	9	N			2.04	2.04	0	20	.37	5	0	0	279.1471	NEUTRAL	C15H21NO4	C[C@@H](OC(=O)CCC=C)[C@@H]1CN(C(=O)CCC=C)C1=O
575163	CHEMBL571724		0	293.36	2.26	63.68	4	0	0	10	N			2.56	2.56	0	21	.27	5	0	0	293.1627	NEUTRAL	C16H23NO4	C[C@@H](OC(=O)CCCC=C)[C@@H]1CN(C(=O)CCC=C)C1=O
575174	CHEMBL565669		0	513.58	5.29	89.97	6	0	2	12	N			5.9	5.9	3	38	.24	7	0	1	513.2151	NEUTRAL	C31H31NO6	C[C@@H](OC(=O)Cc1ccc(cc1)c2ccccc2)[C@@H]3[C@@H](OC(=O)C)N(C(=O)CCCc4ccccc4)C3=O
575175	CHEMBL565670		0	407.5	4.65	63.68	4	0	0	11	N			4.78	4.78	2	30	.4	5	0	0	407.2097	NEUTRAL	C25H29NO4	C[C@@H](OC(=O)CCCc1ccccc1)[C@@H]2CN(C(=O)CCCc3ccccc3)C2=O
575176	CHEMBL570331		0	357.44	3.68	63.68	4	0	0	11	N			3.93	3.93	1	26	.26	5	0	0	357.194	NEUTRAL	C21H27NO4	C[C@@H](OC(=O)CCCc1ccccc1)[C@@H]2CN(C(=O)CCCC=C)C2=O
575188	CHEMBL585920		0	405.49	4.29	63.68	4	0	0	10	N			5.01	5.01	2	30	.26	5	0	0	405.194	NEUTRAL	C25H27NO4	C[C@@H](OC(=O)Cc1ccc(cc1)c2ccccc2)[C@@H]3CN(C(=O)CCCC=C)C3=O
575189	CHEMBL570342		0	309.36	2.65	55.4	3	1	0	6	N			2.66	2.66	2	23	.66	4	1	0	309.1365	NEUTRAL	C19H19NO3	C[C@@H](OC(=O)Cc1ccc(cc1)c2ccccc2)[C@@H]3CNC3=O
575199	CHEMBL570578		0	247.29	1.2	57.61	3	1	0	4	N			1.04	1.04	1	18	.81	4	1	0	247.1208	NEUTRAL	C14H17NO3	C[C@@H](O)[C@@H]1CN(C(=O)CCc2ccccc2)C1=O
575200	CHEMBL576698		0	261.32	1.66	57.61	3	1	0	5	N			1.57	1.57	1	19	.82	4	1	0	261.1365	NEUTRAL	C15H19NO3	C[C@H](O)[C@@H]1CN(C(=O)CCCc2ccccc2)C1=O
575201	CHEMBL570579		0	421.53	5.11	63.68	4	0	1	12	N			5.5	5.5	2	31	.27	5	0	1	421.2253	NEUTRAL	C26H31NO4	C[C@@H](OC(=O)CCCCc1ccccc1)[C@@H]2CN(C(=O)CCCc3ccccc3)C2=O
575215	CHEMBL568731		0	275.34	2.12	57.61	3	1	0	6	N			2.1	2.1	1	20	.64	4	1	0	275.1521	NEUTRAL	C16H21NO3	C[C@@H](O)[C@@H]1CN(C(=O)CCCCc2ccccc2)C1=O
575220	CHEMBL571726		0	197.23	.24	57.61	3	1	0	4	N			.22	.22	0	14	.52	4	1	0	197.1052	NEUTRAL	C10H15NO3	C[C@@H](O)[C@@H]1CN(C(=O)CCC=C)C1=O
575221	CHEMBL571690		0	211.26	.69	57.61	3	1	0	5	N			.73	.73	0	15	.41	4	1	0	211.1208	NEUTRAL	C11H17NO3	C[C@@H](O)[C@@H]1CN(C(=O)CCCC=C)C1=O
575222	CHEMBL571727		0	455.54	5.26	63.68	4	0	1	10	N			5.86	5.86	3	34	.31	5	0	1	455.2097	NEUTRAL	C29H29NO4	C[C@@H](OC(=O)Cc1ccc(cc1)c2ccccc2)[C@@H]3CN(C(=O)CCCc4ccccc4)C3=O
575231	CHEMBL583407		0	379.45	3.74	63.68	4	0	0	9	N			3.91	3.91	2	28	.49	5	0	0	379.1784	NEUTRAL	C23H25NO4	C[C@@H](OC(=O)CCc1ccccc1)[C@@H]2CN(C(=O)CCc3ccccc3)C2=O
575249	CHEMBL569404		0	393.48	4.19	63.68	4	0	0	10	N			4.24	4.24	2	29	.45	5	0	0	393.194	NEUTRAL	C24H27NO4	C[C@@H](OC(=O)CCCc1ccccc1)[C@@H]2CN(C(=O)CCc3ccccc3)C2=O
575250	CHEMBL569405		0	407.5	4.65	63.68	4	0	0	11	N			4.96	4.96	2	30	.31	5	0	0	407.2097	NEUTRAL	C25H29NO4	C[C@@H](OC(=O)CCCCc1ccccc1)[C@@H]2CN(C(=O)CCc3ccccc3)C2=O
575260	CHEMBL569642		0	441.52	4.8	63.68	4	0	0	9	N			5.32	5.32	3	33	.35	5	0	0	441.194	NEUTRAL	C28H27NO4	C[C@@H](OC(=O)Cc1ccc(cc1)c2ccccc2)[C@@H]3CN(C(=O)CCc4ccccc4)C3=O
575261	CHEMBL569878		0	421.53	5.11	63.68	4	0	1	12	N			5.31	5.31	2	31	.27	5	0	1	421.2253	NEUTRAL	C26H31NO4	C[C@@H](OC(=O)CCCc1ccccc1)[C@@H]2CN(C(=O)CCCCc3ccccc3)C2=O
575262	CHEMBL569879		0	469.57	5.71	63.68	4	0	1	11	N			6.38	6.38	3	35	.21	5	0	1	469.2253	NEUTRAL	C30H31NO4	C[C@@H](OC(=O)Cc1ccc(cc1)c2ccccc2)[C@@H]3CN(C(=O)CCCCc4ccccc4)C3=O
599833	CHEMBL607575	Ro-481256	0	318.35	-2.34	127.43	6	3	0	2	N	-.43	10.19	-2.04	-4.54	0	21	.39	9	3	0	318.0998	ZWITTERION	C11H18N4O5S	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)NC3CCNCC3
599834	CHEMBL598776	MK-8712	0	332.38	-1.76	127.43	6	3	0	2	N	-.42	10.92	-1.59	-4.1	0	22	.41	9	3	0	332.1154	ZWITTERION	C12H20N4O5S	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)N[C@H]3CCCNCC3
599893	CHEMBL598365		0	332.38	-1.76	127.43	6	3	0	2	N	-.42	10.92	-1.59	-4.1	0	22	.41	9	3	0	332.1154	ZWITTERION	C12H20N4O5S	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)N[C@@H]3CCCNCC3
599894	CHEMBL598570		0	332.38	-1.37	127.43	6	3	0	2	N	-.44	10.81	-1.56	-4.06	0	22	.42	9	3	0	332.1154	ZWITTERION	C12H20N4O5S	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)N[C@H]3CCCCNC3
599895	CHEMBL598571		0	333.36	-2.86	139.46	7	4	0	2	N	-.47	10.58	-3.08	-5.59	0	22	.32	10	4	0	333.1107	ZWITTERION	C11H19N5O5S	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)NC3CNCCNC3
599896	CHEMBL589754		0	334.35	-2.6	136.66	7	3	0	2	N	-.45	9.57	-2.93	-5.44	0	22	.37	10	3	0	334.0947	ZWITTERION	C11H18N4O6S	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)N[C@@H]3CNCCOC3
599897	CHEMBL609910		0	334.35	-2.6	136.66	7	3	0	2	N	-.45	9.57	-2.93	-5.44	0	22	.37	10	3	0	334.0947	ZWITTERION	C11H18N4O6S	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)N[C@H]3CNCCOC3
599898	CHEMBL592718		0	346.36	-1.8	144.5	6	3	0	2	N	11.78	.28	-2.72	-6.22	0	23	.4	10	3	0	346.0947	NEUTRAL	C12H18N4O6S	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)N[C@H]3CCCCNC3=O
599979	CHEMBL590627		0	331.39	.4	115.4	5	2	0	2	N	-.99		.65	-2.85	0	22	.43	8	2	0	331.1202	ACID	C13H21N3O5S	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)NC3CCCCCC3
599980	CHEMBL600251		0	346.4	-1.18	127.43	6	3	0	2	N	-.42	11.09	-1.15	-3.65	0	23	.43	9	3	0	346.1311	ZWITTERION	C13H22N4O5S	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)NC3CCCNCCC3
599981	CHEMBL590145		0	346.4	-1.3	127.43	6	3	0	2	N	-.42	11.06	-1.18	-3.68	0	23	.42	9	3	0	346.1311	ZWITTERION	C13H22N4O5S	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)NC3CCCCNCC3
599982	CHEMBL604782		0	360.43	-.72	127.43	6	3	0	2	N	-.99	11.14	-.73	-3.23	0	24	.44	9	3	0	360.1467	ZWITTERION	C14H24N4O5S	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)NC3CCCCNCCC3
608358	CHEMBL609694		0	613.6	1.48	234.48	12	4	2	14	N	2.68	.23	1.74	-1.97	2	43	.1	15	4	1	613.1479	ACID	C27H27N5O10S	CC(=O)OCC1=C(N2C(SC1)[C@H](NC(=O)[C@@H](Cc3ccccc3)NNC(=O)OCc4ccccc4[N+](=O)[O-])C2=O)C(=O)O
609630	CHEMBL607279		0	354.34	-1.34	158.49	6	3	0	3	N	-.94		-1.69	-5.19	1	24	.45	10	4	0	354.0634	ACID	C13H14N4O6S	NC(=O)c1ccc(NC(=O)N2CC[C@@H]3[C@H]2C(=O)N3S(=O)(=O)O)cc1
609631	CHEMBL607280		0	292.31	-.34	112.6	6	1	0	3	N	-.46		-.35	-3.85	0	19	.56	8	1	0	292.0729	ACID	C10H16N2O6S	CC(C)(C)OC(=O)N1CC[C@@H]2[C@H]1C(=O)N2S(=O)(=O)O
611128	CHEMBL1076051		0	267.32	2.4	40.54	2	1	0	4	N			2.51	2.51	2	20	.86	3	1	0	267.1259	NEUTRAL	C17H17NO2	OCC[C@H]1[C@H](N(C1=O)c2ccccc2)c3ccccc3
611129	CHEMBL1076052		0	620.65	5.17	150.4	9	4	2	9	N	13.5	7.29	6.68	6.45	5	46	.13	11	4	2	620.2271	NEUTRAL	C35H32N4O7	Oc1cc(O)c2C[C@H](OCc3cn(CC[C@H]4[C@H](N(C4=O)c5ccccc5)c6ccccc6)nn3)[C@H](Oc2c1)c7ccc(O)c(O)c7
611130	CHEMBL1076053		0	620.65	5.17	150.4	9	4	2	9	N	9.54	.61	4.13	4.12	5	46	.13	11	4	2	620.2271	NEUTRAL	C35H32N4O7	Oc1cc(O)c2C[C@@H](OCc3cn(CC[C@H]4[C@H](N(C4=O)c5ccccc5)c6ccccc6)nn3)[C@H](Oc2c1)c7ccc(O)c(O)c7
611131	CHEMBL1076054		0	650.68	5.15	159.63	10	4	2	10	N	9.54	.61	4.27	4.26	5	48	.12	12	4	2	650.2377	NEUTRAL	C36H34N4O8	COc1ccc(cc1)[C@@H]2[C@H](CCn3cc(CO[C@H]4Cc5c(O)cc(O)cc5O[C@@H]4c6ccc(O)c(O)c6)nn3)C(=O)N2c7ccccc7
611132	CHEMBL1076055		0	650.68	5.15	159.63	10	4	2	10	N	9.54	.61	4.27	4.26	5	48	.12	12	4	2	650.2377	NEUTRAL	C36H34N4O8	COc1ccc(cc1)[C@@H]2[C@H](CCn3cc(CO[C@@H]4Cc5c(O)cc(O)cc5O[C@@H]4c6ccc(O)c(O)c6)nn3)C(=O)N2c7ccccc7
611133	CHEMBL1080539		0	297.35	2.38	49.77	3	1	0	5	N			2.65	2.65	2	22	.86	4	1	0	297.1365	NEUTRAL	C18H19NO3	COc1ccc(cc1)[C@@H]2[C@H](CCO)C(=O)N2c3ccccc3
611134	CHEMBL1081202		0	292.34	3.7	70.06	3	0	0	5	N			3.56	3.56	2	22	.37	5	0	0	292.1324	NEUTRAL	C17H16N4O	[N-]=[N+]=NCC[C@H]1[C@H](N(C1=O)c2ccccc2)c3ccccc3
611243	CHEMBL1076121		0	322.36	3.68	79.29	4	0	0	6	N			3.69	3.69	2	24	.35	6	0	0	322.143	NEUTRAL	C18H18N4O2	COc1ccc(cc1)[C@@H]2[C@H](CCN=[N+]=[N-])C(=O)N2c3ccccc3
614737	CHEMBL1086400		0	431.48	5.15	46.61	3	0	1	4	N			6.9	6.9	5	33	.23	4	0	1	431.1521	NEUTRAL	C29H21NO3	CC(=O)O[C@@H]1[C@H](N(C1=O)c2cc3c4ccccc4ccc3c5ccccc25)c6ccccc6
614793	CHEMBL1086159		0	431.48	5.15	46.61	3	0	1	4	N			6.9	6.9	5	33	.23	4	0	1	431.1521	NEUTRAL	C29H21NO3	CC(=O)O[C@H]1[C@@H](N(C1=O)c2cc3c4ccccc4ccc3c5ccccc25)c6ccccc6
616880	CHEMBL1079004		0	344.49	2.27	49.41	2	1	0	1	N			2.07	2.07	0	25	.74	4	1	0	344.2464	NEUTRAL	C21H32N2O2	C[C@]12CCC(=O)N[C@@H]1CC[C@H]3[C@@H]4CC[C@H](N5CCC5=O)[C@@]4(C)CC[C@H]23
624269	CHEMBL1095283	Carfecillin | Carfecillin Sodium | Carbenicillin Phenyl | BRL-3475 | Carbenicillin Phenyl Sodium	0	454.5	2.53	138.31	7	2	0	7	N	2.44		2.85	-.87	2	32	.28	8	2	0	454.1199	ACID	C23H22N2O6S	CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(=O)O
