SET_NAME,PATTERN_NAME,SMARTS,MIN_COUNT,SEVERITY_SCORE,SEVERITY_COMMENT,COVALENT,SPECIAL_MOL,ORIGINAL_SET,SET_DESCRIPTION,SOURCE,REFERENCE,NumMatchesPubChem2018,EX1,CID_Ex1,EX2,CID_Ex2,EX3,CID_Ex3,EX4,CID_Ex4,EX5,CID_Ex5
NIBR_Screeningdeck_2019,N_acyl_2_amino_5_mercapto_1_3_4_thiadiazole,s1c(S)nnc1NC=O,1,1,FLAG,0,0,Brenk,"Unwanted functionalities like potentially mutagenic groups, unfavourable pharmacokinetic properties, reactive groups, or compounds which are likely to interfere with typical HTS assays",literature,"Brenk, R.; Schipani, A.; James, D.; Krasowski, A.; Gilbert, I. H.; Frearson, J.; Wyatt, P. G. Lessons learnt from assembling screening libraries for drug discovery for neglected diseases. ChemMedChem 2008, 3, 435– 444, DOI: 10.1002/cmdc.200700139",74804,CCCSC1=NN=C(S1)NC(=O)C2=C(C=CC(=C2)SC)Cl,129259389,C1COCCN1C2=C(C=C(S2)C(=O)NC3=NN=C(S3)SCC4=CC=CC=C4)C5=CC=CC=C5,133731252,C1=CC=C2C(=C1)C(=O)C=NN2CC(=O)NC3=NN=C(S3)SCC4=C(C=CC=C4Cl)Cl,133736284,CC1=CC=C(C=C1)C2=NN=C(O2)CCC(=O)NC3=NN=C(S3)SCC4=CC=C(C=C4)C#N,133736359,CCSC1=NN=C(S1)NC(=O)CSC2=NC(=NC3=C2C(=O)N(C(=O)N3C)C)C(C)C,42248755
NIBR_Screeningdeck_2019,N_amido_tetrazole,c1nnnn1C=O,1,1,FLAG,1,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,2139,C1C2N([C@H]3[C@@H](O2)[C@@H]([C@H](O3)CO)O)C(=O)N4C1=NN=N4,100979152,CC(=O)N1C(=NN=N1)C2=CC(=C(C=C2NCC3=CC=CS3)Cl)S(=O)(=O)N,129252605,C1(=NN=NN1C(=O)O)N=NC2=NN=NN2C(=O)O.C(=N)(N)N(N)N,87593459,C1(=NN=NN1C(=O)[O-])N.[K+],23715559,C1=NN=NN1C(=O)C(C(C(F)(F)F)(F)F)(F)F,71417455
NIBR_Screeningdeck_2019,N_hydroxyl _pyridine,n[OH],1,0,ANNOTATION,0,0,Brenk,"Unwanted functionalities like potentially mutagenic groups, unfavourable pharmacokinetic properties, reactive groups, or compounds which are likely to interfere with typical HTS assays",literature,"Brenk, R.; Schipani, A.; James, D.; Krasowski, A.; Gilbert, I. H.; Frearson, J.; Wyatt, P. G. Lessons learnt from assembling screening libraries for drug discovery for neglected diseases. ChemMedChem 2008, 3, 435– 444, DOI: 10.1002/cmdc.200700139",30703,CC1(CN(C2=CC(=C(C=C2O1)[N+](=O)[O-])N)C3=CC=CC=[N+]3O)C,100978221,CCOC(=O)CCC1=CC=CC=[N+]1O,100982509,C1=CC=C(C=C1)C2=C(C3=C(N2O)C=C(C=C3)C(=O)O)C(=O)NC4=CC=CC=C4,100982780,CS(=O)(=O)C1=C(C2=C(N1O)C=C(C=C2)C(=O)O)N,100982781,CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=[N+](C=C(C=C32)[N+](=O)[O-])O)OC(=O)C)OC(=O)C,100999472
NIBR_Screeningdeck_2019,N_hydroxyl_imide_ester,O=C1-[#6]~[#6]-C(=O)N1-O-C=O,1,2,EXCLUDE,1,0,Inhouse,N.A.,inhouse,no ref,24453,C1CC(=O)N(C1=O)OC(=O)C2=CC3=C(C=C2)C(=O)OC34C5=CC(=C(C=C5OC6=CC(=C(C=C46)F)O)O)F,100975413,CC(C)(C)S(=O)(=O)C(=C)COC(=O)ON1C(=O)CCC1=O,100976125,C1CC(=O)N(C1=O)OC(=O)CCCCCCCCO[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,100976389,CCN(CC)C(=S)SCC1=CC=C(C=C1)C(=O)ON2C(=O)CCC2=O,100985282,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)CCCC(=O)ON5C(=O)C=CC5=O,100986525
NIBR_Screeningdeck_2019,N_mercapto_thioamide,"[#16&v2&R0]=,-[#6;$([#6](=[#16&v2])-[#7]-[#16&v2]),$([#6](-[#16&v2])=[#7]-[#16&v2]),$(c1nsaa1),$(c1nsaaa1)]~[#7]-,:[#16&v2]",1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,9700,CC1=CC=C(C=C1)C2=CC(=NS2)SSC3=NSC(=C3)C4=CC=C(C=C4)C,100978518,C1=CC=C(C=C1)C2=CSN=C2SSC3=NSC=C3C4=CC=CC=C4,100978519,C1CC1CNC2=C(C(=O)C2=O)NCCSC\3=NSN/C3=C(\NC4=CC(=C(C=C4)F)Br)/N=O,129250035,CC(C)(C)OC(=O)NCCSC1=NSN=C1C(=O)O,129250255,C/C=C\S/C(=N/SC1=C(C=C(C(=C1)Cl)NCCCCN[C@@H]2CCNC2)F)/N,129264354
NIBR_Screeningdeck_2019,N_O_single_bond,[#6]-[N;!$([N+](=O)-[O-]);!$([N](=O)=O);!$([N]-[#6]=O)]-[OX2],1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,441756,CC(=C(C)N=O)NOCC1=CSC=C1,100975604,CC1(C(N(C(N1O)C2=CC=C(C=C2)SC3=C(SC(=C4SC5=C(S4)SCCS5)S3)SC)O)(C)C)C,100976074,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@H]2[C@H]([C@@H]([C@H](O[C@@H]2OC[C@@H](C(=O)O)NOCC3=CC=CC=C3)CO)O)O)CO)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O[C@@]5(C[C@@H]([C@H]([C@@H](O5)[C@@H]([C@@H](CO)O)O)N)O)C(=O)O)O)O,100976163,CC(C)[NH2+]CCNC(=O)C1=NO[N+](=O)C1=C2C=CC(=[N+]([O-])[O-])C=C2,100976215,CC(C)NCCNC(=O)C1=NO[N+](=C1C2=CC=C(C=C2)[N+](=O)O)[O-],100976216
NIBR_Screeningdeck_2019,N_oxide_sp2,[#7;+1;X3;!$([#7;+1](=[#8])-[#8;-1]);!$([#7;+1](#[#6])-[#8;-1])]-[#8;-1],1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,88624,CC1(C([N+](=C(N1[O-])C2=CC=C(C=C2)C3=CSC(=C4SC5=C(S4)SCCS5)S3)[O-])(C)C)C,100976070,CCCC1=NO[N+](=C1C(=O)NCCNC(C)C)[O-],100976213,CC(C)[NH2+]CCNC(=O)C1=NO[N+](=O)C1=C2C=CC(=[N+]([O-])[O-])C=C2,100976215,C[Si](C)(C)O[N+](=CC(CC(=O)C1=CC=CC=C1)C2=CC=C(C=C2)Cl)[O-],100976500,COC1=CC=C(C=C1)C(C=[N+]([O-])O[Si](C)(C)C)C(C(=O)OC)C(=O)OC,100976502
NIBR_Screeningdeck_2019,N_oxide_sp2_count_2,[#7;+1;X3;!$([#7;+1](=[#8])-[#8;-1]);!$([#7;+1](#[#6])-[#8;-1])]-[#8;-1],2,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,2942,CC(C)[NH2+]CCNC(=O)C1=NO[N+](=O)C1=C2C=CC(=[N+]([O-])[O-])C=C2,100976215,C1COCCOCC[NH+](CCOCCOCC[NH+]1CC2=CC(=[N+]([O-])[O-])C=CC2=O)CC3=C(C=CC(=C3)[N+](=O)O)O,100978991,CN1C2=CC=CC=C2N(C3=CC=CC=C31)CC=C4C=CC(=[N+]([O-])[O-])C=C4,100992208,CC1(C([N+](=C(N1[O-])C2=CC=CC(=N2)C3=NC(=CC=C3)C4=[N+](C(C(N4[O-])(C)C)(C)C)[O-])[O-])(C)C)C,100916756,C1=CC=C2C(=C1)N=CC(=[N+]2[O-])SSC3=[N+](C4=CC=CC=C4N=C3)[O-],87590009
NIBR_Screeningdeck_2019,N_oxides,"[N;X4;$([N+]-[O-]),$(N(=O)([#6])([#6])-[#6])]",1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,27465,C[C@H]1C[C@H]2[C@@H](C([N@@+]1(C)[O-])O)N(C2=O)C3=CC=C(C=C3)OC,100976753,CC1(C(N(C([NH+]1[O-])C2=CN=C(C=C2)C3[NH+](C(C([N+]3=O)(C)C)(C)C)[O-])[O-])(C)C)C,100982232,C[C@@H]1CC[C@H](C[C@]12CC(CC([NH+]2[O-])(C)C)NC(=O)CCCCC3CCSS3)C(C)C,100982472,C[C@@H](C[C@H]1CCC[N+]1(C)[O-])OCC2=CC=CC=C2,100983677,CCO[P+](C(C(C)(C)C)[NH+](C(C)(C)C)[O-])([O-])OCC,100986260
NIBR_Screeningdeck_2019,NCCN_potential_chelating,"[$(c1[nv3X2][c,n][c,n,s][c,n]1),$(c2[nv3X2][c,n][c,n][c,n][c,n]2)]-[$(c1[nv3X2][c,n][c,n,s][c,n]1),$(c2[nv3X2][c,n][c,n][c,n][c,n]2)]",1,0,ANNOTATION,0,0,schorpp,"related to PAINS filter, identify promiscuious binders in alpha screen assays",literature,"Schorpp, K., Rothenaigner, I., Salmina, E., Reinshagen, J., Low, T., Brenke, J. K., et al. (2014). Identification of small-molecule frequent hitters from AlphaScreen high-throughput screens. Journal of biomolecular screening, 19(5), 715-726",268857,CCN(CC)CCNC1=NC(=NC2=C1NC3=CC=CC=C32)C4=CC=CC=N4,100976109,C1=CC(=NC=C1NC(=O)NCCCOP(=O)(O)O)C2=NC=C(C=C2)NC(=O)NCCCOP(=O)(O)O,100976221,C1=CC=NC(=C1)C2=NC(=CC=C2)CNC(=O)C3=CN=C(C=C3)C4=CC=CC(=N4)C5=CC=CC=N5,100976825,C1=CC=NC(=C1)C2=NC(=CC=C2)OC(=O)C3C=CC=C3,100976934,CCC1=C(C2=C(C3=NC(=CC4=C(C(=C(N4)C(=C5C(=C(C(=N5)C=C1N2)CC)C)C6=CC(=CC(=C6)C(C)(C)C)C(C)(C)C)C)CC)C(=C3C)CC)C7=CC=C(C=C7)C8=NC(=CC=C8)C9=CC=CC(=N9)C1=CC=C(C=C1)C1=C2C(=C(C(=CC3=NC(=C(C4=C(C(=C(N4)C=C4C(=C(C1=N4)C)CC)CC)C)C1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)C(=C3CC)C)N2)CC)C)C,100977448
NIBR_Screeningdeck_2019,negativly_charged_sulfur,[S-],1,2,EXCLUDE,0,0,Brenk,"Unwanted functionalities like potentially mutagenic groups, unfavourable pharmacokinetic properties, reactive groups, or compounds which are likely to interfere with typical HTS assays",literature,"Brenk, R.; Schipani, A.; James, D.; Krasowski, A.; Gilbert, I. H.; Frearson, J.; Wyatt, P. G. Lessons learnt from assembling screening libraries for drug discovery for neglected diseases. ChemMedChem 2008, 3, 435– 444, DOI: 10.1002/cmdc.200700139",34129,CCN(CC)CC[S-].[Au+],100975462,CN1CCN(CC1)CC[S-].[Au+],100975463,CN(/N=C\C1=CC=CC=C1)[P+]2(N3CCCNCCNCCCN2CC3)[S-],100975850,CN(/N=C\C1=CC=CC=C1)[P+]([S-])(Cl)Cl,100975852,CN([P+]1(N2CCNC(=O)CC(=O)NCCN1CCC2)[S-])/N=C\C3=CC=C(C=C3)O[P+]([S-])(OC4=CC=C(C=C4)/C=N\N([P+]5(N6CCNC(=O)CC(=O)NCCN5CCC6)[S-])C)OC7=CC=C(C=C7)/C=N\N([P+]8(N9CCNC(=O)CC(=O)NCCN8CCC9)[S-])C,100975853
NIBR_Screeningdeck_2019,nitrate,[#8]-[#7](~[#8;X1])~[#8;X1],1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,38192,C=C1C=C(SS1)C2=CC=C(C=C2)OC(=O)C3=CC=CC=C3OC(=O)CCCO[N+](=O)[O-],129255425,C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3C(=CC=C4)O[N+](=O)[O-].[PH4+],87580486,CCCCO[N+](=O)[O-].[PH4+],87580770,CN=C(N)NC1=CC=C(C=C1)[N+](=O)[O-].[N+](=O)([O-])[O-],87586372,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(=O)[O-])O[N+](=O)[O-],87587030
NIBR_Screeningdeck_2019,nitrile_N_oxide,C#[N+]-[O-],1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,597,C1=CC=C(C=C1)N2C=C(C=N2)C#[N+][O-],100980141,CC1(C(=CCCC1(CCC=C)O)CC#[N+][O-])C,100993180,C(CO)C#[N+][O-],100915780,C(#[N+][O-])C1=NON=C1N,129750955,[C-]#[N+][O-].[Tl+],86201309
NIBR_Screeningdeck_2019,nitro_count_1,[#6]-[N;X3](~[O;X1])~[O;X1],1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,3694034,C1CCC2=C(C1)C=CC(=C2)OCC3=NNC(=S)N3/N=C\C4=CC=C(C=C4)[N+](=O)[O-],100975414,C1=CC(=CC=C1[N+](=O)[O-])S(=O)(=O)NC#N,100975639,C(N)([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],100975684,C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])F,100975688,COC(=N)C1([C@H](O1)C2=CC=C(C=C2)[N+](=O)[O-])C(=N)OC,100975720
NIBR_Screeningdeck_2019,nitro_count_2,[#6]-[N;X3](~[O;X1])~[O;X1],2,1,FLAG,0,0,Inhouse,N.A.,inhouse,no ref,202452,C(N)([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],100975684,C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])F,100975688,C1=CC2(C=CC1=O)C(=C2[N+](=O)[O-])[N+](=O)[O-],100975763,CC1(O[C@@H]2CO[C@H]([C@H]([C@@H]2O1)OC(=O)C(C)(CC3=CC=C(C=C3)[N+](=O)[O-])[N+](=O)[O-])OC)C,100975909,C/C(=N/NC1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])/C=N\NC2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],100976098
NIBR_Screeningdeck_2019,nitro_count_3,[#6]-[N;X3](~[O;X1])~[O;X1],3,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,23036,C(N)([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],100975684,C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])F,100975688,C/C(=N/NC1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])/C=N\NC2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],100976098,C1=CC(=CC=C1C(=O)OC2=C(C=C3C(=C2)C4=CC(=C(C=C4C5=CC(=C(C=C35)OC(=O)C6=CC=C(C=C6)[N+](=O)[O-])OC(=O)C7=CC=C(C=C7)[N+](=O)[O-])OC(=O)C8=CC=C(C=C8)[N+](=O)[O-])OC(=O)C9=CC=C(C=C9)[N+](=O)[O-])OC(=O)C1=CC=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],100977901,COC1=C2CCC3=C(C(=CC(=C3)[N+](=O)[O-])CC4=CC(=CC(=C4OC)CCC1=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])OC,100977976
NIBR_Screeningdeck_2019,nitroalkane,C[N+](=O)[O-],1,2,EXCLUDE,0,0,MLSMR,"chemically reactive functional groups that would interfere with HTS, as well as compounds likely to be promiscuous aggregators",literature,"Laggner, C., Shayo, Y., Hendarto, C., Johnson, C. R., & Loomis, C. R. Large scale storage stability analysis of molecules in the NCATS SMR (formerly MLSMR)",165123,C(N)([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],100975684,C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])F,100975688,C1=CC2(C=CC1=O)C(=C2[N+](=O)[O-])[N+](=O)[O-],100975763,C[C@H]1[C@H]2C=C[C@](O2)([C@H](C1=O)C)[N+](=O)[O-],100975817,CC(C(=O)O[C@H]1[C@H]2[C@@H](CO[C@H]1OC)OC(O2)(C)C)[N+](=O)[O-],100975903
NIBR_Screeningdeck_2019,nitrobenz_azadiazole,"c1ccc(n[o,s]n2)c2c1[N+](=O)[O-]",1,1,FLAG,0,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,6071,C[C@H](C(=O)O[C@H](C)C(=O)O)NC(=O)[C@H](CCCCNC(=O)CCCCCNC1=CC=C(C2=NON=C12)[N+](=O)[O-])NC(=O)C,100977790,C[C@@H](CNC1=CC=C(C2=NON=C12)[N+](=O)[O-])[C@H]3CC[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C,100995919,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCNC1=CC=C(C2=NON=C12)[N+](=O)[O-],87584217,COC(CNC(=O)C1=CC2=NSN=C2C(=C1)[N+](=O)[O-])C(=O)O,121858999,CC(=C)OC(=O)N(CCCCN(CCCN(C)C1=CC=C(C2=NON=C12)[N+](=O)[O-])C(=O)OC(C)(C)C)CCCNC(=O)OC(C)(C)C,89041772
NIBR_Screeningdeck_2019,nitrone,[N+]([O-])(=C)-* ,1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,20510,CC1(C([N+](=C(N1[O-])C2=CC=C(C=C2)C3=CSC(=C4SC5=C(S4)SCCS5)S3)[O-])(C)C)C,100976070,CC(C)[NH2+]CCNC(=O)C1=NO[N+](=O)C1=C2C=CC(=[N+]([O-])[O-])C=C2,100976215,C[Si](C)(C)O[N+](=CC(CC(=O)C1=CC=CC=C1)C2=CC=C(C=C2)Cl)[O-],100976500,COC1=CC=C(C=C1)C(C=[N+]([O-])O[Si](C)(C)C)C(C(=O)OC)C(=O)OC,100976502,C[C@@H]1OC[C@H]([C@@H](O1)C=[N+](CC2=CC=CC=C2)[O-])O,100976572
NIBR_Screeningdeck_2019,nitroso_simple,[#7;X2;!$([#7]-[#7v3])]=[#8],1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,111445,CC(=C(C)N=O)NOCC1=CSC=C1,100975604,CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5C(C(=C(N5)C=C1N2)C=CN=O)(C)O)C)CCC(=N[C@@H](CC(=O)[O-])C(=O)O)[O-])C(=C3C)CCC(=N[C@@H](CC(=O)[O-])C(=O)O)[O-])C=C.[Na+].[Na+].[Na+].[Na+],100976167,C(CS)CSN=O,100977175,C1CC[N+](=CC1)N=O,100977340,C1=C[N]C=CC1=C(C2=CC=NC=C2)N=O,100978681
NIBR_Screeningdeck_2019,NP_SP_PP_single_bond_acyclic,"[#16&v2,#15]-!@[#7&X3,#15&X3]",1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,212462,C[C@H]1[C@H]2C=C[C@@](O2)([C@H](C1=O)C)O[P+](N(C)C)(N(C)C)[O-],100975815,CN(/N=C\C1=CC=CC=C1)[P+]2(N3CCCNCCNCCCN2CC3)[S-],100975850,CN(/N=C\C1=CC=CC=C1)[P+]([S-])(Cl)Cl,100975852,CN([P+]1(N2CCNC(=O)CC(=O)NCCN1CCC2)[S-])/N=C\C3=CC=C(C=C3)O[P+]([S-])(OC4=CC=C(C=C4)/C=N\N([P+]5(N6CCNC(=O)CC(=O)NCCN5CCC6)[S-])C)OC7=CC=C(C=C7)/C=N\N([P+]8(N9CCNC(=O)CC(=O)NCCN8CCC9)[S-])C,100975853,CC1=CC(=CC(=C1)N(C2=CC(=CC(=C2)C)C)PC3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)PN(C7=CC(=CC(=C7)C)C)C8=CC(=CC(=C8)C)C)C,100976111
NIBR_Screeningdeck_2019,nucleoside_1,"[O,S][C!R]C(-[CX4&R1,O]1)[CX4][CX4][CX4&R1]1-[#7;$([#7;R1]2-,:[#6;R1](=O)-,:[#7,R1]=,:[#6,R1](-[N&H2,N&H1,O&H1])-,:[#6,#7;R1]=,:[#6,#7;R1]-,:2),$([#7;R1]2-,:[#6;R1](=O)-,:[#7,R1;H1]-,:[#6,R1](=[N,O])-,:[#6,#7;R1]=,:[#6,#7;R1]-,:2),$([#7;R1]2-,:[#6;R1](-[OH])=,:[#7,R1]-,:[#6,R1](=[N,O])-,:[#6,#7;R1]=,:[#6,#7;R1]-,:2)]",1,2,EXCLUDE,0,1,NUCLEOSIDE,Nucleosides and close analogues,inhouse,no ref,104546,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)OP(=O)(O)OC[C@@H]3[C@H](C[C@@H](O3)N4C=NC5=C(NC(=O)N=C54)N)OP(=O)(O)OC[C@@H]6[C@H](C[C@@H](O6)N7C=CC(=NC7=O)N)OP(=O)(O)OC[C@@H]8[C@H](C[C@@H](O8)N9C=NC1=C(NC(=O)N=C19)N)OP(=O)(O)OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)OP(=O)(O)OC[C@@H]1[C@H](C[C@@H](O1)N1C=NC2=C(NC(=O)N=C21)N)OP(=O)(O)O,100976561,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)C[C@@]3(C[C@@H](O[C@@H]3CO)N4C=C(C(=O)NC4=O)C)O)O,100976630,CC1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)C)OC[C@@H]4[C@H](C[C@@H](O4)N5C=CC(=NC5=O)NC(=O)C6=CC=CC=C6)N,100977204,CC1=NC=CN1P(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O,100977813,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO[C@H]3C[C@@H](O[C@@H]3CO[C@H]4C[C@@H](O[C@@H]4CO[C@H]5C[C@@H](O[C@@H]5CO[C@H]6C[C@@H](O[C@@H]6CO)N7C=C(C(=O)NC7=O)C)N8C=C(C(=O)NC8=O)C)N9C=C(C(=O)NC9=O)C)N1C=C(C(=O)NC1=O)C)O,100978050
NIBR_Screeningdeck_2019,nucleoside_2,"[O,S][C!R]C(-[CX4&R1,O]1)[CX4][CX4][CX4&R1]1-[#7;$([#7]2-,:[#6]3=,:[#7,#6;R1]-,:[#7,#6;R1]=,:[#7]-,:[#6](-[NH2,NH,OH])=,:[#6]-,:3-,:[#7,#6;R1]=,:[#6,#7;R1]-,:2),$([#7]2-,:[#6]3-,:[#7,#6;R1]=,:[#7,#6;R1]-,:[#7;H1]-,:[#6](=[NH,O])-,:[#6]=,:3-,:[#7,#6;R1]=,:[#6,#7;R1]-,:2),$([#7]2-,:[#6]3-,:[#7,#6;R1]-,:[#6](=[O,NH])-,:[#7;H1]-,:[#6](=[NH,O])-,:[#6]=,:3-,:[#7,#6;R1]=,:[#6,#7;R1]-,:2),$([#7]2-,:[#6]3-,:[#7,#6;R1]-,:[#6](=[O,NH])-,:[#7]=,:[#6](-[NH2,NH,OH])-,:[#6]=,:3-,:[#7,#6;R1]=,:[#6,#7;R1]-,:2)]",1,2,EXCLUDE,0,1,NUCLEOSIDE,Nucleosides and close analogues,inhouse,no ref,76142,CC(C)C(=O)NC1=C2C=CN(C2=NC(=O)N1)[C@H]3C[C@@H]([C@H](O3)COC(C4=CC=CC=C4)(C5=CC=C(C=C5)OC)C6=CC=C(C=C6)OC)O[P+](=O)O,100976278,C1[C@@H]([C@H](O[C@H]1N2C=CC3=C(N(C(=O)N=C32)C(=O)C4=CC=CC=C4)NC(=O)C5=CC=CC=C5)COC(=O)C6=CC=CC=C6)OC(=O)C7=CC=CC=C7,100976282,CC(=O)C1=CN(C=CC1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O,100976317,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)OP(=O)(O)OC[C@@H]3[C@H](C[C@@H](O3)N4C=NC5=C(NC(=O)N=C54)N)OP(=O)(O)OC[C@@H]6[C@H](C[C@@H](O6)N7C=CC(=NC7=O)N)OP(=O)(O)OC[C@@H]8[C@H](C[C@@H](O8)N9C=NC1=C(NC(=O)N=C19)N)OP(=O)(O)OC[C@@H]1[C@H](C[C@@H](O1)N1C=CC(=NC1=O)N)OP(=O)(O)OC[C@@H]1[C@H](C[C@@H](O1)N1C=NC2=C(NC(=O)N=C21)N)OP(=O)(O)O,100976561,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(N[C@H]3C[C@@H](O[C@@H]3CO)N4C=NC5=C4N=CN=C5N)O)O,100977213
NIBR_Screeningdeck_2019,nucleoside_3,"O=P1O[CX4&R1][CX4&R2](-[CX4&R1,O]2)[CX4&R2](-O1)[CX4&R1][CX4&R1]2-[#7;$([#7;R1]3-,:[#6;R1](=O)-,:[#7,R1]=,:[#6,R1](-[N&H2,N&H1,O&H1])-,:[#6,#7;R1]=,:[#6,#7;R1]-,:3),$([#7;R1]3-,:[#6;R1](=O)-,:[#7,R1;H1]-,:[#6,R1](=[N,O])-,:[#6,#7;R1]=,:[#6,#7;R1]-,:3),$([#7;R1]3-,:[#6;R1](-[OH])=,:[#7,R1]-,:[#6,R1](=[N,O])-,:[#6,#7;R1]=,:[#6,#7;R1]-,:3)]",1,2,EXCLUDE,0,1,NUCLEOSIDE,Nucleosides and close analogues,inhouse,no ref,995,CP1(=O)OC[C@@H]2[C@@H](O1)[C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O,89028654,CC(C)OP1(=O)OCC2(C(O1)C(C(O2)N3C=CC(=O)NC3=O)(C)F)F,123769655,CC1=CN(C(=O)NC1=O)[C@H]2C[C@H]3[C@](O2)(COP(=O)(O3)OCC[N+]#[C-])COC(C4=CC=CC=C4)(C5=CC=C(C=C5)OC)C6=CC=C(C=C6)OC,123771235,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NCCOP1(=O)OCC2C(O1)C(C(O2)N3C=CC(=O)NC3=O)(C)F,124002648,CC1C2C(COP(=O)(O2)OC3CCCC3)OC1N4C=CC(=O)NC4=O,124024078
